,소재지명,도로명,위도,경도,시설구분
34,가톨릭경희한의원,"경기도 용인시 수지구 풍덕천로 122, 4층 402-1호",37.3224309,127.0955196,의원
35,갈보리치과의원,경기도 용인시 기흥구 강남동로114번길 28,37.273042,127.1370516,의원
36,감로한의원,"경기도 용인시 처인구 양지면 도창로 2-2, 1층",37.2147521,127.3219258,의원
37,감초당한의원,경기도 용인시 기흥구 신구로54번길 12,37.276655,127.1107979,의원
38,강경태한의원,"경기도 용인시 수지구 정평로 40-1, 4층 404호",37.31989605,127.0875516,의원
39,강남경희한의원,"경기도 용인시 기흥구 강남동로 10, 404호",37.27123669,127.1281491,의원
40,강남레쥬베의원,"경기도 용인시 처인구 백옥대로 1108, 2층",37.2344643,127.2092401,의원
41,강남연세신경과의원,경기도 용인시 기흥구 죽전로 2,37.320095,127.108942,의원
42,강남연세의원,경기도 용인시 기흥구 죽전로 2,37.320095,127.108942,의원
43,강남의원,경기도 용인시 기흥구 강남동로114번길 22,37.2730147,127.1372996,의원
44,강남임내과의원,경기도 용인시 기흥구 강남동로 10,37.27123669,127.1281491,의원
45,강남치과의원,경기도 용인시 수지구 신수로 785-3 2층,37.3401215,127.1022106,의원
46,강남플러스치과의원,"경기도 용인시 기흥구 신구로12번길 12-1, 2층",37.27340222,127.110906,의원
47,강남한의원,경기도 용인시 처인구 금령로 62,37.2345196,127.2032339,의원
49,강세기신경외과의원,"경기도 용인시 수지구 성복2로 108-2, 102호, 103호",37.3159311,127.0744948,의원
50,강세기신경외과의원,"경기도 용인시 수지구 성복2로 108-2, 웰스톤갤러리 102호,103호",37.3159311,127.0744948,의원
51,강소아과의원,경기도 용인시 기흥구 기흥로116번길 60 가동 203호,37.2879627,127.1203769,의원
52,강혜영정신건강의학과의원,경기도 용인시 기흥구 동백중앙로 265,37.27632121,127.152606,의원
53,갤러리치과의원,"경기도 용인시 수지구 만현로 106, 302호",37.3070944,127.0848864,의원
54,갤러리치과의원,"경기도 용인시 수지구 만현로 106, 3층 302호",37.3070944,127.0848864,의원
55,거북이한의원,경기도 용인시 처인구 금령로99번길 18,37.23721619,127.2070952,의원
56,건보치과의원,"경기도 용인시 처인구 백암면 백암로 217, 3층",37.16545,127.3736436,의원
57,건한의원,경기도 용인시 기흥구 죽전로 53,37.32074315,127.1146776,의원
58,경동한의원,"경기도 용인시 처인구 양지면 양지로 129, 2층 201호",37.23466371,127.2826767,의원
59,경동한의원,경기도 용인시 기흥구 구성로 103,37.2939104,127.1207716,의원
60,경태영내과의원,"경기도 용인시 수지구 정든로6번길 2, 304호",37.3270924,127.1128219,의원
61,경희가족한의원,"경기도 용인시 수지구 신봉2로 6, 4층",37.32354707,127.0778679,의원
62,경희김형태한의원,경기도 용인시 기흥구 흥덕1로79번길 2,37.27499329,127.0714955,의원
63,경희누리한의원,"경기도 용인시 수지구 광교중앙로 310, 302호",37.2975981,127.0697179,의원
67,경희도담한의원,"경기도 용인시 수지구 대지로 28, 2층",37.3273985,127.113048,의원
69,경희라파한의원,"경기도 용인시 기흥구 구갈로 64, 402호",37.2799881,127.1114904,의원
70,경희라파한의원,경기도 용인시 기흥구 구갈로 64,37.2799881,127.1114904,의원
71,경희맑은솔한의원,"경기도 용인시 수지구 동천로 62, 203호",37.3402886,127.0961283,의원
72,경희명한의원,"경기도 용인시 수지구 만현로 88, 302호",37.308761,127.0851928,의원
73,경희바른한의원,"경기도 용인시 기흥구 중부대로 353, 2층",37.27171247,127.1062134,의원
74,경희보라한의원,"경기도 용인시 수지구 만현로 92, 2층 207~208호",37.30849181,127.084926,의원
75,경희본한의원,"경기도 용인시 수지구 풍덕천로 114, 3층",37.3221522,127.0947746,의원
77,경희봄빛한의원,경기도 용인시 수지구 풍덕천로 110,37.3219272,127.0943795,의원
78,경희부부한의원,경기도 용인시 기흥구 흥덕중앙로 59,37.2764126,127.0737357,의원
79,경희사랑나무한의원,경기도 용인시 처인구 이동읍 이원로 12,37.18977567,127.2076769,의원
80,경희선한의원,"경기도 용인시 기흥구 흥덕중앙로 59, 402호",37.2764126,127.0737357,의원
81,경희수인한의원,"경기도 용인시 기흥구 죽전로 47, 웰빙타운 3층 301호",37.3206762,127.1138279,의원
82,경희수지한의원,"경기도 용인시 수지구 수지로342번길 30, 현대프라자빌딩 303호",37.32576666,127.0965811,의원
84,경희약손한의원,"경기도 용인시 수지구 대지로 39, 105호",37.3283439,127.113794,의원
85,경희온정한의원,"경기도 용인시 수지구 수지로342번길 30, 3층 303호",37.3256738,127.0964938,의원
86,경희올한의원,"경기도 용인시 수지구 수지로 119, 데이파크 C동 209호~211호",37.312955,127.0789366,의원
88,경희지행한의원,경기도 용인시 처인구 용문로 148,37.2360803,127.2021223,의원
89,경희차이한의원,"경기도 용인시 수지구 광교중앙로 319, 502호",37.29842746,127.0690532,의원
90,경희치과의원,경기도 용인시 기흥구 덕영대로 1732,37.2451347,127.0789134,의원
91,경희탑한의원,"경기도 용인시 수지구 만현로 110, 원희캐슬프라자 A동 203호",37.3067342,127.0844687,의원
92,경희태동한의원,"경기도 용인시 수지구 용구대로 2797, 201호",37.33541599,127.1086535,의원
94,경희푸른솔한의원,"경기도 용인시 수지구 만현로 82-4, 3층 304호",37.3094274,127.0857688,의원
96,경희해동한의원,경기도 용인시 수지구 풍덕천로 110 201호,37.3219272,127.0943795,의원
97,경희회복한의원,"경기도 용인시 수지구 성복2로 114, 301호",37.31589689,127.0735657,의원
98,고내과의원,경기도 용인시 기흥구 새천년로26번길 2 403호,37.288962,127.1118868,의원
99,고려가정의원,"경기도 용인시 수지구 만현로 20, 4층 401호",37.3140387,127.0884136,의원
100,고려메디웰의원,"경기도 용인시 수지구 성복2로 230, 301호",37.31993867,127.0622001,의원
101,고려바른정형외과의원,"경기도 용인시 처인구 모현읍 오포로 106, 지하1층, 1층",37.34325143,127.1782375,의원
104,고운비한의원,경기도 용인시 수지구 만현로 110,37.306761,127.084886,의원
105,고운얼굴의원,경기도 용인시 수지구 진산로 106,37.3200412,127.0980776,의원
106,고운이치과의원,경기도 용인시 수지구 풍덕천로 116,37.3222602,127.094944,의원
107,고운치과의원,"경기도 용인시 수지구 현암로 164, 201호",37.3311775,127.1275189,의원
108,고은가정의학과의원,경기도 용인시 수지구 만현로 105 상가,37.3060108,127.0882466,의원
109,고은하늘성형외과의원,"경기도 용인시 수지구 풍덕천로 119, 로얄스포츠센터 403,403-1,403-2호",37.3230081,127.0947982,의원
111,고치과의원,경기도 용인시 처인구 이동읍 백옥대로 625,37.1924714,127.2067043,의원
112,곽정아산부인과의원,"경기도 용인시 수지구 풍덕천로 119, 3층 304호",37.3230081,127.0947982,의원
113,광교JC정형외과의원,"경기도 용인시 수지구 광교중앙로 314, 401~403호",37.2978143,127.0697745,의원
114,광교고운꿈피부과의원,"경기도 용인시 수지구 광교중앙로 304, 401, 402호호",37.2969855,127.0695482,의원
115,광교고은e치과의원,"경기도 용인시 수지구 광교중앙로 315, 2층 204호",37.29828541,127.0690504,의원
116,광교그린산부인과의원,"경기도 용인시 수지구 광교중앙로 308, 3층 301호",37.2973593,127.0696875,의원
119,광교바른내과의원,"경기도 용인시 수지구 광교중앙로 298, 드림타워2 4층 402~404호",37.29656527,127.0694664,의원
120,광교산한의원,경기도 용인시 수지구 고기로 134,37.34796176,127.0895864,의원
121,광교서울이비인후과의원,"경기도 용인시 수지구 광교마을로 54, 403호",37.2980662,127.070474,의원
123,광교웃음진치과의원,경기도 용인시 수지구 광교중앙로 310,37.2975981,127.0697179,의원
125,광교이사랑치과의원,"경기도 용인시 수지구 광교중앙로 311, 402호",37.29781616,127.0689064,의원
127,광교인내과의원,"경기도 용인시 수지구 광교중앙로 294, 301호, 303호",37.29607775,127.0692548,의원
128,광교장내과의원,"경기도 용인시 수지구 광교중앙로 320, 403호",37.29838789,127.0699637,의원
129,광교정한의원,"경기도 용인시 수지구 광교중앙로 314, 202호",37.29790057,127.0698085,의원
131,광교한의원,"경기도 용인시 수지구 광교중앙로 320, 701호",37.2982918,127.0699102,의원
132,구갈강남치과의원,"경기도 용인시 기흥구 강남로 12, 스카이프라자 401호",37.27109936,127.1274731,의원
133,구갈서울안과의원,경기도 용인시 기흥구 구갈로 70,37.2804565,127.1116377,의원
134,구룡한의원,경기도 용인시 수지구 상현로42번길 49 상가 301호,37.3028717,127.0801897,의원
136,구성경희한의원,경기도 용인시 기흥구 마북로 135 가동 201호,37.3024046,127.1219333,의원
137,구성산부인과의원,경기도 용인시 기흥구 구성로 21,37.2950167,127.1120534,의원
138,구성서울내과의원,경기도 용인시 기흥구 구성로 98 403호,37.2937659,127.1197995,의원
139,구성서울치과,경기도 용인시 기흥구 구성로 59,37.2949859,127.1161021,의원
140,구성수치과의원,경기도 용인시 기흥구 구성로 102,37.293378,127.1203289,의원
142,구성이비인후과의원,경기도 용인시 기흥구 구성로 98,37.29379051,127.119926,의원
144,구성치과의원,경기도 용인시 기흥구 구성로 95,37.29417876,127.1201272,의원
145,구성한의원,"경기도 용인시 기흥구 구성3로28번길 16, 303호",37.29499826,127.1521319,의원
146,국민의료소비자생활협동조합기흥지점연세사랑의원,경기도 용인시 기흥구 중부대로746번길 2,37.261659,127.1396919,의원
147,국원석소아청소년과의원,"경기도 용인시 수지구 만현로 110, B동 302호",37.306761,127.084886,의원
148,굿닥터의원,"경기도 용인시 기흥구 구갈로 55, 3층",37.2789077,127.1106319,의원
149,굿닥터치과의원,경기도 용인시 수지구 신봉2로 115-16,37.3286481,127.0683576,의원
150,굿모닝안과의원,"경기도 용인시 기흥구 동백중앙로 273, 동백 훼미리프라자Ⅱ 503호",37.27701024,127.153433,의원
152,굿모닝치과의원,"경기도 용인시 기흥구 중부대로788번길 22, 210호",37.25752838,127.1404521,의원
153,굿모닝치과의원,경기도 용인시 처인구 금령로71번길 16,37.2363835,127.2039826,의원
154,굿페이스치과의원,경기도 용인시 수지구 문정로7번길 14,37.3210978,127.0950554,의원
155,그레이스치과의원,"경기도 용인시 기흥구 동백중앙로 283, 골드프라자 C동 307,308호",37.27759947,127.1535444,의원
156,그린소아과의원,경기도 용인시 기흥구 죽전로 50 403호,37.3201803,127.1142107,의원
157,그린치과의원,"경기도 용인시 수지구 현암로125번길 6, 303호",37.3321457,127.1234922,의원
158,글렘흉부외과의원,경기도 용인시 수지구 풍덕천로 114 401호,37.3221522,127.0947746,의원
159,금.란산부인과의원,경기도 용인시 처인구 금령로106번길 13-5,37.2344385,127.2085413,의원
160,금강한의원,경기도 용인시 수지구 상현로88번길 2,37.305077,127.0827783,의원
161,금선한의원,"경기도 용인시 기흥구 구갈로72번길 10, 3층 301호",37.28058803,127.1124909,의원
162,금화한의원,"경기도 용인시 기흥구 금화로11번길 42, 2층",37.2632408,127.1084339,의원
163,기독의원,경기도 용인시 처인구 백암면 백암로 217,37.16545003,127.3736437,의원
164,기린웰소아청소년과의원,"경기도 용인시 기흥구 동백죽전대로 444, 503호",37.27799636,127.1515898,의원
165,기린한의원,"경기도 용인시 기흥구 신갈로 60, 2층",37.27198492,127.1058803,의원
166,기찬한의원,경기도 용인시 기흥구 신갈로 52 804호,37.271154,127.1059645,의원
169,기흥구보건소,경기도 용인시 기흥구 신갈로58번길 11,37.2725139,127.106688,의원
171,기흥서울치과의원,"경기도 용인시 기흥구 기흥역로 63, 3층",37.27449033,127.1167182,의원
172,기흥성모의원,"경기도 용인시 기흥구 공세로 91, 2층",37.23268401,127.1086214,의원
173,기흥한마음치과,경기도 용인시 기흥구 동탄기흥로 712,37.2225491,127.0991605,의원
174,기흥한의원,경기도 용인시 기흥구 기흥로 8,37.27676709,127.1162215,의원
175,길내과의원,"경기도 용인시 기흥구 흥덕중앙로 41, 흥덕웰스프라자 506,506-1호",37.27652584,127.0715432,의원
176,길이비인후과의원,"경기도 용인시 수지구 풍덕천로 114, 3층",37.32234143,127.0947749,의원
177,길인당한의원,경기도 용인시 수지구 정평로 140,37.3252059,127.0956922,의원
178,김경태의원,경기도 용인시 수지구 문정로 46 31동 202호,37.3244589,127.0946307,의원
179,김계남내과의원,경기도 용인시 수지구 용구대로2801번길 10-3 죽전빌딩B동031-202,37.3352875,127.107519,의원
180,김광호치과의원,"경기도 용인시 수지구 성복2로 130, 204,210호",37.3181216,127.0727482,의원
181,김구한의원,"경기도 용인시 수지구 광교마을로 54, 203호",37.29795829,127.070192,의원
182,김내과의원,"경기도 용인시 처인구 금령로71번길 16, 204호",37.23638356,127.2039826,의원
183,김람훈내과의원,경기도 용인시 기흥구 구성로 93,37.29453015,127.1200803,의원
184,김미선한의원,경기도 용인시 기흥구 흥덕중앙로 59,37.2764126,127.0737357,의원
185,김민종한의원,"경기도 용인시 수지구 성복2로 108-2, 203호",37.3159311,127.0744948,의원
186,김민종한의원,경기도 용인시 수지구 성복2로 108-2,37.3159311,127.0744948,의원
187,김병연소아청소년과의원,"경기도 용인시 수지구 광교중앙로 320, 3층 302호",37.2982918,127.0699102,의원
188,김상현마취통증의학과의원,"경기도 용인시 수지구 수지로342번길 15, 203,204호",37.3269536,127.096078,의원
189,김수연정신건강의학과의원,"경기도 용인시 수지구 수지로 124, 성복스퀘어/근린생활시설 302호",37.312621,127.0799176,의원
191,김앤서내과의원,"경기도 용인시 기흥구 동백3로11번길 8, V프라자 201, 204호",37.26962826,127.1535909,의원
192,김앤진치과의원,경기도 용인시 기흥구 어정로 139,37.27588541,127.1449557,의원
193,김요환의원,경기도 용인시 처인구 포곡읍 포곡로 108,37.2689952,127.2174517,의원
194,김용한내과의원,"경기도 용인시 수지구 성복1로 106, 301호",37.3166736,127.0682456,의원
195,김유진정신건강의학과의원,"경기도 용인시 수지구 광교중앙로 338, 광교 우미 뉴브 A동 R204호",37.30037249,127.0711415,의원
196,김이비인후과의원,"경기도 용인시 처인구 금령로 116, 403호",37.2351312,127.2091518,의원
197,김인상의원,경기도 용인시 기흥구 이현로29번길 18-6,37.3070124,127.0981288,의원
198,김재영내과의원,경기도 용인시 수지구 수지로342번길 30,37.3256738,127.0964938,의원
199,김재한내과의원,경기도 용인시 기흥구 죽전로 47,37.32073145,127.1138537,의원
201,김종우안과의원,경기도 용인시 처인구 금령로 73,37.23522428,127.2043788,의원
202,김종원 정신건강의학과의원,"경기도 용인시 수지구 풍덕천로 119, 307호",37.3230081,127.0947982,의원
204,김주리산부인과의원,경기도 용인시 수지구 정평로 132,37.324729,127.0949131,의원
205,김지수한의원,경기도 용인시 기흥구 보정로 32,37.31393,127.1111557,의원
206,김지혜산부인과의원,경기도 용인시 수지구 대지로 43 301호,37.3286229,127.1141555,의원
207,김진영내과의원,"경기도 용인시 수지구 신봉2로 3, 301호",37.32337176,127.0774691,의원
208,김태진치과의원,경기도 용인시 기흥구 갈천로7번길 51-26,37.27105515,127.1054791,의원
209,김태철이비인후과의원,"경기도 용인시 수지구 정평로 40-1, 4층 401호",37.319896,127.0875515,의원
210,김학선내과의원,"경기도 용인시 기흥구 용구대로 2398, 402호",37.30030234,127.1072784,의원
211,김한욱소아과의원,경기도 용인시 수지구 대지로 20 201호,37.3269307,127.1122688,의원
212,김희준가정의학과의원,"경기도 용인시 처인구 이동읍 백옥대로 626, 김희준가정의학과의원 2층",37.1924706,127.2071773,의원
213,까페거리치과의원,경기도 용인시 기흥구 죽전로15번길 11-15,37.32151856,127.1092448,의원
214,꼬르보의원,경기도 용인시 기흥구 중부대로 343-1,37.2716864,127.105052,의원
215,꾸러기소아청소년과의원,"경기도 용인시 수지구 만현로 88, 201-1호",37.30876109,127.0851928,의원
216,꿈소아청소년과의원,"경기도 용인시 처인구 금령로107번길 3, 2층",37.23579234,127.2080857,의원
219,나노치과보존과치과의원,"경기도 용인시 기흥구 죽전로 6, 한솔프라자 203, 204호",37.32024807,127.1093868,의원
220,나래신경과의원,경기도 용인시 처인구 명지로40번길 4,37.2326342,127.1880386,의원
221,나무한의원,"경기도 용인시 수지구 손곡로 100, 301호",37.33638614,127.0916588,의원
222,나의한의원,"경기도 용인시 수지구 대지로 42, 101, 201호",37.32797967,127.1141778,의원
223,나이스치과의원,"경기도 용인시 기흥구 사은로126번길 2, 2층",37.25551239,127.1184156,의원
224,나준한의원,"경기도 용인시 수지구 법조로 242, 2층 204호",37.3003974,127.0745816,의원
225,낙천대의원,"경기도 용인시 수지구 신봉2로 73, 태천빌딩2 201,202호",37.32792458,127.0731071,의원
226,남경한의원,경기도 용인시 수지구 포은대로 319,37.3156793,127.0874904,의원
228,남사보건지소,경기도 용인시 처인구 남사면 내기로 22,37.1152903,127.1503531,의원
229,남사연합의원,"경기도 용인시 처인구 남사면 내기로 11, 2층",37.1138944,127.1497766,의원
230,남사의원,경기도 용인시 처인구 남사면 내기로 10,37.113957,127.1501593,의원
232,남석한의원,"경기도 용인시 수지구 현암로 165, 303호",37.3318172,127.1275199,의원
233,남정우한의원,"경기도 용인시 처인구 백옥대로 1112, 301호",37.2347706,127.2092409,의원
234,네이버치과의원,경기도 용인시 기흥구 죽전로 29 B1302호,37.3206778,127.1120454,의원
237,노블산부인과의원,"경기도 용인시 수지구 만현로 110, A동 4층 406호",37.3067342,127.0844687,의원
238,노블정형외과의원,"경기도 용인시 수지구 용구대로 2797, 5층",37.3353406,127.1086024,의원
239,노블클래식의원,"경기도 용인시 기흥구 한보라1로 5, 보라메가타운 303호",37.25432179,127.1098853,의원
240,노아한의원,경기도 용인시 기흥구 동백3로11번길 8-1 4층,37.2697151,127.1538218,의원
242,녹원한의원,경기도 용인시 기흥구 구성로 98 2층,37.2937659,127.1197995,의원
243,누가이비인후과의원,경기도 용인시 기흥구 동백7로 73,37.2819346,127.1595406,의원
244,누리가정의학과의원,"경기도 용인시 수지구 광교중앙로 338, 광교우미뉴브 A동 R203호",37.30030383,127.0713407,의원
246,누리한의원,경기도 용인시 기흥구 마북로 152,37.30343767,127.1234545,의원
247,눈사랑안과의원,"경기도 용인시 수지구 성복2로 38, 성복역 롯데캐슬 골드타운 201동 5층 517-1호",37.3127533,127.0817766,의원
248,뉴밸런스재활의학과의원,"경기도 용인시 기흥구 한보라1로 5, 401.402호",37.25432179,127.1098853,의원
249,뉴연세치과의원,"경기도 용인시 기흥구 동백중앙로 283, 골드프라자 B동 406~407호",37.27801094,127.1534848,의원
250,뉴욕다나치과의원,경기도 용인시 기흥구 흥덕1로79번길 24,37.27676929,127.0715644,의원
251,뉴욕미치과의원,"경기도 용인시 수지구 현암로 121, 301호",37.3318942,127.1227923,의원
252,뉴욕치과의원,경기도 용인시 처인구 포곡읍 포곡로 113,37.2698234,127.2178148,의원
253,뉴욕치과의원,경기도 용인시 기흥구 동백3로11번길 8-1,37.26977334,127.1538835,의원
254,늘고운의원,"경기도 용인시 수지구 만현로 110, A동 601,602호",37.3067342,127.0844687,의원
255,늘편한내과의원,"경기도 용인시 기흥구 동백죽전대로 444, C603호",37.27799636,127.1515898,의원
256,늘푸른가정의학과의원,"경기도 용인시 수지구 신봉2로 73, 201호, 202호",37.3279245,127.0731071,의원
257,늘푸른가정의학과의원,경기도 용인시 수지구 탄천상로 19,37.3332566,127.1114317,의원
258,늘푸른연세미의원,"경기도 용인시 처인구 금령로 62, 501호",37.2345196,127.2032339,의원
259,늘푸른외과의원,"경기도 용인시 수지구 문정로 32, 4,6,7층",37.3234581,127.0954644,의원
260,늘푸른이비인후과의원,경기도 용인시 기흥구 구성3로28번길 30,37.296134,127.1521267,의원
262,다나이비인후과의원,"경기도 용인시 기흥구 강남동로 10, 203호",37.2711597,127.1281076,의원
263,다니엘의원,경기도 용인시 처인구 이동읍 서리로 57,37.1932475,127.1837639,의원
264,다미안치과의원,경기도 용인시 수지구 신봉2로 30 상가 31동 202호,37.3251744,127.0765006,의원
265,다미안치과의원,경기도 용인시 수지구 신봉2로 30,37.3251744,127.0765006,의원
266,다봄소아청소년과의원,"경기도 용인시 기흥구 구갈로60번길 1, 4층 402호",37.27986378,127.1115358,의원
267,다봄안과의원,"경기도 용인시 기흥구 구성로 88, 국민은행 203",37.29410022,127.1189091,의원
268,다봄치과의원,"경기도 용인시 기흥구 죽전로 39, 406.407호",37.3207561,127.11312,의원
269,다비드치과의원,"경기도 용인시 수지구 수지로 203, 지하2층",37.31973683,127.0832982,의원
270,다사랑내과의원,"경기도 용인시 처인구 낙은로 38, 2층",37.2407178,127.1984267,의원
272,다솜이비인후과의원,"경기도 용인시 처인구 백옥대로 1112, 305호",37.2347706,127.2092409,의원
274,다엘의원,"경기도 용인시 수지구 수지로 203, 지하2층층",37.31976257,127.0833291,의원
275,다온가정의학과의원,"경기도 용인시 수지구 손곡로 100, 302호",37.3363186,127.0916097,의원
276,다인한의원,경기도 용인시 수지구 수지로 419,37.3339535,127.0973843,의원
277,다정한내과의원,"경기도 용인시 기흥구 한보라1로 6, 301호",37.25426562,127.1092541,의원
278,다정한의원,"경기도 용인시 수지구 현암로 121, 303호",37.33196464,127.1228268,의원
279,다정한의원,경기도 용인시 기흥구 흥덕2로65번길 1-24,37.272241,127.0734725,의원
280,다정한의원,경기도 용인시 기흥구 흥덕1로 101,37.27483022,127.0737636,의원
281,다혜한의원,경기도 용인시 기흥구 신구로54번길 1,37.27701865,127.1097907,의원
282,닥터권이비인후과의원,"경기도 용인시 기흥구 죽전로 50, 센타프라자 304호",37.3201803,127.1142107,의원
284,닥터필한의원,"경기도 용인시 수지구 풍덕천로 108, 3층",37.32194588,127.0942651,의원
285,단국대학교엔지씨의원,경기도 용인시 수지구 죽전로 152,37.3234037,127.1255767,의원
286,단국대학교엔지씨한의원,경기도 용인시 수지구 죽전로 152,37.3234037,127.1255767,의원
287,단아한미인의원,"경기도 용인시 수지구 성복2로 51, 비동 2층 211~212호",37.31341877,127.0787936,의원
288,단아한의원,"경기도 용인시 수지구 수지로 70-1, 201호",37.3089315,127.0767309,의원
289,단아한의원,경기도 용인시 기흥구 동백죽전대로 444,37.2779622,127.1516621,의원
290,담우연합의원,경기도 용인시 기흥구 한보라2로 17,37.2542997,127.1116339,의원
291,당신을위한치과의원,경기도 용인시 기흥구 한보라1로 14,37.2534907,127.1095474,의원
292,대동내과의원,경기도 용인시 기흥구 흥덕1로 5-8,37.2696576,127.0666984,의원
295,대지한의원,"경기도 용인시 수지구 대지로 20, 5층 501,503호",37.3269307,127.1122688,의원
296,대진한의원,경기도 용인시 기흥구 신갈로58번길 17,37.2725132,127.1075448,의원
298,대한경희한의원,"경기도 용인시 수지구 성복2로 84, 3층 301호",37.31565726,127.0771221,의원
299,대한이비인후과의원,경기도 용인시 기흥구 죽전로 52,37.3201799,127.1146056,의원
300,대현한의원,경기도 용인시 기흥구 강남동로 6,37.2713223,127.1277133,의원
301,더고운하나의원,"경기도 용인시 처인구 명지로60번길 8-4, 베르뉴스퀘어 4층",37.2308867,127.187685,의원
302,더공감정신건강의학과의원,"경기도 용인시 수지구 수지로112번길 11, 5층",37.3125125,127.08038,의원
304,더라인치과의원,"경기도 용인시 처인구 금령로 64, 4층 404,4058,406호",37.23451908,127.2035945,의원
306,더미스성형외과의원,"경기도 용인시 수지구 풍덕천로129번길 9, 4층",37.3238187,127.0952392,의원
307,더바른치과의원,"경기도 용인시 기흥구 금화로 92, 한솔프라자",37.26648482,127.1081195,의원
308,더아이비의원,"경기도 용인시 수지구 광교중앙로 314, 5층 501,502,503호",37.29781436,127.0697745,의원
309,더원치과의원,경기도 용인시 기흥구 용구대로 2252,37.28758005,127.1089014,의원
310,더조은내과의원,"경기도 용인시 수지구 심곡로 87, 지하1층 B138~140호",37.310926,127.0815742,의원
312,더카라의원,경기도 용인시 기흥구 죽전로 2,37.320095,127.108942,의원
313,더푸른의원,경기도 용인시 수지구 현암로 153,37.3318726,127.126245,의원
314,더푸른의원,"경기도 용인시 수지구 현암로 153, 7층",37.3318726,127.126245,의원
315,덴타피아치과의원,경기도 용인시 처인구 용문로 118,37.2365812,127.1989006,의원
316,도담도담한의원,경기도 용인시 기흥구 사은로126번길 8,37.25324048,127.1169978,의원
317,도담소아청소년과의원,"경기도 용인시 처인구 명지로40번길 13, 3층 302호",37.2322485,127.186877,의원
318,도담수치과의원,"경기도 용인시 수지구 푸른솔로 87, 302호",37.3261502,127.1182475,의원
319,도담정신건강의학과의원,"경기도 용인시 기흥구 죽전로 20, 403호",37.32023643,127.1113281,의원
320,도담주니어치과의원,"경기도 용인시 수지구 대지로 42, 위드어반 203,204호",37.3279291,127.1141319,의원
321,도담한의원,"경기도 용인시 수지구 현암로 165, 3층",37.33181723,127.12752,의원
322,도원한의원,"경기도 용인시 처인구 포곡읍 전대로 81, 1층",37.28503054,127.2170446,의원
323,동남한의원,경기도 용인시 수지구 현암로 99 301호,37.3318699,127.1199939,의원
324,동백경희한의원,경기도 용인시 기흥구 동백7로 77,37.28188715,127.1597729,의원
325,동백굿모닝한의원,경기도 용인시 기흥구 동백3로11번길 8-1,37.2697151,127.1538218,의원
326,동백내과의원,경기도 용인시 기흥구 동백5로 21-11,37.2773864,127.1526078,의원
