,place,도로명,위도,경도,시설구분,5_score,4_score,3_score,2_score,1_score,Total
0,서원마을현대홈타운,경기도 용인시 수지구 포은대로 231,37.3092789,127.0817903,아파트주차장,74,57,58,52,24,900
1,현대성우5차,경기도 용인시 수지구 상현로 119-6,37.309069,127.0838877,아파트주차장,77,53,53,53,21,883
2,서원마을3단지아이파크,경기도 용인시 수지구 포은대로 219,37.3081086,127.0806573,아파트주차장,78,49,57,50,22,879
3,성복역 아이파크,경기도 용인시 수지구 상현로 142,37.3111606,127.0854248,아파트주차장,67,54,53,57,28,852
4,수지센트럴아이파크,경기도 용인시 수지구 상현로 101,37.3069417,127.0825193,아파트주차장,75,47,57,47,16,844
5,상현2동,경기도 용인시 수지구 만현로 48,37.3121418,127.0872845,관공서,59,54,49,61,31,811
6,만현마을2단지현대아이파크,경기도 용인시 수지구 만현로67번길 9,37.3092782,127.0881144,아파트주차장,62,55,50,51,15,797
7,만현마을쌍용3차,경기도 용인시 수지구 만현로 99,37.3074042,127.0867405,아파트주차장,60,55,55,47,13,792
8,만현마을5단지현대,경기도 용인시 수지구 만현로 79,37.3086236,127.0867709,아파트주차장,63,51,52,49,15,788
9,금호베스트빌4단지,경기도 용인시 수지구 상현로 67-12,37.3055452,127.080684,아파트주차장,70,44,56,39,15,787
10,성복역리버파크,경기도 용인시 수지구 포은대로 298,37.3133352,127.0874438,아파트주차장,54,53,44,65,35,779
11,엘지빌리지2차,경기도 용인시 수지구 수지로113번길 15,37.312431,127.078327,아파트주차장,69,46,35,52,35,773
12,태영데시앙2차,경기도 용인시 수지구 풍덕천로22번길 67,37.3142837,127.0826342,아파트주차장,60,49,38,58,43,769
13,상현1동,경기도 용인시 수지구 상현로 71,37.3045954,127.0811366,관공서,71,39,54,38,15,764
14,수지금호베스트빌5단지,경기도 용인시 수지구 심곡로 16,37.3070247,127.0780026,아파트주차장,69,39,51,40,21,755
15,도담마을9단지죽전파크빌,경기도 용인시 수지구 정든로 22,37.3277268,127.1161188,아파트주차장,54,53,47,40,44,747
16,수지태영데시앙1차,경기도 용인시 수지구 수지로 166,37.3153691,127.0830441,아파트주차장,54,51,36,61,42,746
17,벽산블루밍,경기도 용인시 수지구 수지로 68,37.3088564,127.07752,아파트주차장,67,41,45,43,25,745
18,e편한세상 수지아파트,경기도 용인시 수지구 포은대로313번길 7-10,37.3145055,127.0857938,아파트주차장,54,47,39,65,40,745
19,수지금호베스트빌TheEdu,경기도 용인시 수지구 상현로 59,37.304557,127.07955,아파트주차장,69,39,51,35,14,738
20,수지한신,경기도 용인시 수지구 대지로 27,37.3279466,127.1126149,아파트주차장,53,59,41,31,50,736
21,풍산,경기도 용인시 수지구 수지로78번길 20,37.309859,127.0768963,아파트주차장,66,43,40,44,25,735
22,더리버하임,경기도 용인시 수지구 대지로 19,37.3282911,127.1121787,아파트주차장,53,59,40,31,51,734
23,만현마을1단지롯데캐슬,경기도 용인시 수지구 만현로 25,37.3130672,127.0884511,아파트주차장,52,48,41,63,31,732
24,죽전역솔하임,경기도 용인시 수지구 정든로 5,37.3274678,127.1145453,아파트주차장,53,55,44,32,48,729
25,죽전퍼스트하임,경기도 용인시 수지구 대지로 49,37.3295507,127.1145639,아파트주차장,54,53,44,31,44,720
26,상현마을동일스위트,경기도 용인시 수지구 상현로42번길 46,37.3041056,127.0821194,아파트주차장,65,40,49,36,14,718
27,현암마을동성2차,경기도 용인시 수지구 용구대로 2720,37.3274914,127.1100758,아파트주차장,49,59,39,30,53,711
28,수지한국,경기도 용인시 수지구 정평로 116,37.3236959,127.0936675,아파트주차장,37,39,62,65,53,710
29,죽전1동,경기도 용인시 수지구 대지로15번길 50,37.3309473,127.1138276,관공서,53,52,44,30,42,707
30,현대홈타운4차1단지,경기도 용인시 수지구 푸른솔로 55,37.3254573,127.1168878,아파트주차장,53,52,39,38,39,705
31,수지강남빌리지,경기도 용인시 수지구 수지로113번길 16,37.3141146,127.077801,아파트주차장,65,42,25,48,40,704
32,수지현대아파트,경기도 용인시 수지구 수지로342번길 18,37.3261735,127.0946781,아파트주차장,39,39,60,63,46,703
33,이스턴팰리스아파트,경기도 용인시 수지구 풍덕천로30번길 20,37.316251,127.0875507,아파트주차장,43,47,40,66,48,703
34,도담마을롯데캐슬,경기도 용인시 수지구 대지로 64,37.3285682,127.116452,아파트주차장,50,48,46,39,45,703
35,죽전동성1차,경기도 용인시 수지구 용구대로 2742,37.3303672,127.1106094,아파트주차장,52,57,36,30,45,701
36,도담마을뜨리에체,경기도 용인시 수지구 푸른솔로 49,37.3247753,127.1143729,아파트주차장,56,52,37,29,44,701
37,만현마을3단지성원상떼빌,경기도 용인시 수지구 만현로67번길 19,37.3097039,127.0902639,아파트주차장,50,47,45,52,16,693
38,대지마을2차현대홈타운,경기도 용인시 수지구 현암로 54,37.3307647,127.1150823,아파트주차장,50,51,43,35,39,692
39,수지한성,경기도 용인시 수지구 문정로 55,37.3247818,127.0927439,아파트주차장,35,41,60,60,51,690
40,풍덕천1동,경기도 용인시 수지구 수지로342번길 3,37.3278713,127.0950572,관공서,41,39,56,59,42,689
41,상현현대성우3차,경기도 용인시 수지구 상현로 88,37.304552,127.0847265,아파트주차장,57,44,47,37,13,689
42,상현마을현대성우1차,경기도 용인시 수지구 상현로 100,37.304552,127.0847265,아파트주차장,57,44,47,37,13,689
43,수지구청,경기도 용인시 수지구 포은대로 435,37.3241541,127.0932899,관공서,37,37,59,61,53,685
44,현대성우,경기도 용인시 수지구 풍덕천로 52,37.3182804,127.0902633,아파트주차장,39,42,48,62,54,685
45,신정마을9단지,경기도 용인시 수지구 풍덕천로 76,37.3196623,127.0919751,아파트주차장,35,43,54,61,54,685
46,초입마을삼익풍림동아,경기도 용인시 수지구 문인로 59,37.3320489,127.0960328,아파트주차장,50,38,45,57,30,681
47,수지푸르지오월드마크,경기도 용인시 수지구 포은대로 467,37.3133529,127.0908014,아파트주차장,44,43,42,67,28,680
48,수지4차삼성,경기도 용인시 수지구 수풍로 90,37.3307712,127.0940328,아파트주차장,46,38,49,56,38,679
49,신정마을현대프라임,경기도 용인시 수지구 정평로 89,37.323384,127.0901363,아파트주차장,36,40,55,61,52,679
50,래미안수지이스트파크,경기도 용인시 수지구 신수로683번길 19,37.3305836,127.1003832,아파트주차장,46,41,49,52,33,678
51,신정마을주공1단지아파트,경기도 용인시 수지구 풍덕천로 91,37.3220492,127.0918527,아파트주차장,33,42,55,61,56,676
52,죽전주공8단지,경기도 용인시 수지구 죽전로27번길 60,37.32504,127.1128928,아파트주차장,51,53,37,26,46,676
53,더샵수지포레,경기도 용인시 수지구 만현로67번길 20,37.3086893,127.0899616,아파트주차장,50,47,43,47,14,675
54,꽃메마을현대힐스테이트4차2단지,경기도 용인시 수지구 푸른솔로 56,37.3242317,127.116268,아파트주차장,53,47,37,33,39,669
55,도담마을아이파크,경기 용인시 수지구 대지로 82,37.3293065,127.1178233,아파트주차장,45,45,46,43,38,667
56,동부1차,경기도 용인시 수지구 수지로 323,37.3280158,127.0928698,아파트주차장,38,39,53,59,43,666
57,만현마을두산위브,경기도 용인시 수지구 만현로 127,37.3052123,127.0869069,아파트주차장,53,45,45,37,11,665
58,금호어울림아파트,경기도 용인시 처인구 금령로13번길 13,37.2362757,127.1970058,아파트주차장,56,48,32,29,39,665
59,용인수지동도센트리움 아파트,경기도 용인시 수지구 이현로 125,37.3118374,127.0914235,아파트주차장,43,45,42,60,23,664
60,수지에듀파크,경기도 용인시 수지구 정평로13번길 20,37.317168,127.0866912,아파트주차장,42,44,37,59,48,663
61,도담마을휴먼빌아파트,경기도 용인시 수지구 대지로 77,37.3301124,127.117384,아파트주차장,47,43,46,40,38,663
62,수지2차삼성,경기도 용인시 수지구 수풍로 38,37.3272638,127.0915124,아파트주차장,38,38,55,55,44,661
63,풍덕천2동,경기도 용인시 수지구 풍덕천로 51,37.3193826,127.0886558,관공서,34,42,48,62,54,660
64,만현마을쌍용1차,경기도 용인시 수지구 만현로 107,37.3061564,127.0882807,아파트주차장,51,47,42,39,12,659
65,신명스카이뷰,경기도 용인시 수지구 손곡로 53,37.3357194,127.0966761,아파트주차장,56,41,32,46,26,658
66,동보1차,경기도 용인시 수지구 풍덕천로 161,37.3256226,127.0979445,아파트주차장,34,38,55,63,43,656
67,신정마을7단지 상록아파트,경기도 용인시 수지구 풍덕천로 75,37.3208701,127.0899184,아파트주차장,29,43,52,63,54,653
68,푸른마을푸르지오,경기도 용인시 수지구 성복2로76번길 31,37.316175,127.0798382,아파트주차장,54,37,28,52,45,651
69,삼성모텔,경기도 용인시 처인구 금령로 9,37.23493524,127.1971835,숙박업소,56,49,27,27,37,648
70,죽전7차현대홈타운2단지,경기도 용인시 수지구 탄천상로 6,37.3321502,127.1123792,아파트주차장,50,48,38,26,39,647
71,신정마을6단지상록,경기도 용인시 수지구 풍덕천로 33,37.3187877,127.0869875,아파트주차장,37,41,41,58,55,643
72,수지LG빌리지1차,경기도 용인시 수지구 성복2로 86,37.3169439,127.075941,아파트주차장,57,40,23,45,39,643
73,상현현대성우2차,경기도 용인시 수지구 상현로11번길 26,37.3041141,127.0774144,아파트주차장,61,31,44,32,15,640
74,수지건영,경기도 용인시 수지구 수풍로23번길 25,37.3303717,127.0923377,아파트주차장,43,35,47,53,38,640
75,죽전아이뷰,경기도 용인시 수지구 현암로 3,37.3321015,127.1101026,아파트주차장,48,49,35,27,43,638
76,수지보원아파트,경기도 용인시 수지구 수풍로 16,37.3264316,127.0903828,아파트주차장,34,38,56,52,44,638
77,금호베스트빌3단지,경기도 용인시 수지구 상현로42번길 40,37.303096,127.0820606,아파트주차장,60,33,43,31,13,636
78,수진마을2단지,경기도 용인시 수지구 손곡로 54,37.3368172,127.0965918,아파트주차장,56,40,27,45,23,634
79,그린장여관,경기도 용인시 처인구 중부대로 1379,37.23417146,127.1979569,숙박업소,55,48,27,23,37,631
80,도담마을 한양수자인,경기도 용인시 수지구 푸른솔로 76,37.3250982,127.1188711,아파트주차장,47,41,39,41,32,630
81,스카이1,경기도 용인시 수지구 신수로671번길 14 ,37.328562,127.1015184,숙박업소,37,40,49,51,36,630
82,죽전7차현대홈타운1단지,경기 용인시 수지구 탄천상로 7,37.3323031,127.1112603,아파트주차장,49,50,33,24,37,629
83,금호베스트빌2단지,경기도 용인시 수지구 상현로 58,37.3029745,127.0801141,아파트주차장,61,28,44,32,16,629
84,죽전2동,경기도 용인시 수지구 포은대로 523,37.3324967,127.1128141,관공서,48,46,38,25,37,625
85,성동마을 엘지빌리지3차,경기도 용인시 수지구 성복2로 126,37.3177395,127.0727057,아파트주차장,58,42,18,41,27,621
86,더샵동천이스트포레아파트,경기도 용인시 수지구 수풍로 89,37.3318415,127.093177,아파트주차장,44,36,39,52,35,620
87,동천마을현대2차홈타운,경기도 용인시 수지구 동천로63번길 10,37.3384777,127.0960934,아파트주차장,55,43,21,44,20,618
88,수지동문,경기도 용인시 수지구 수풍로 47,37.3288252,127.091137,아파트주차장,37,35,50,50,40,615
89,신정마을극동임광,경기도 용인시 수지구 정평로 73,37.3224623,127.0886197,아파트주차장,30,37,51,56,51,614
90,성동마을엘지빌리지6차,경기도 용인시 수지구 성복2로 158,37.3189362,127.0700712,아파트주차장,56,46,18,38,20,614
91,수지파크푸르지오,경기도 용인시 수지구 풍덕천로171번길 9,37.326677,127.0990275,아파트주차장,31,38,51,58,37,613
92,스카이2,경기도 용인시 수지구 신수로671번길 14 ,37.3283461,127.1011006,숙박업소,34,41,46,53,33,611
93,스위트홈아파트,경기도 용인시 처인구 금령로12번길 12,37.2340351,127.1982669,아파트주차장,57,44,25,21,33,611
94,수진마을우미이노스빌,경기도 용인시 수지구 손곡로 67,37.3356784,127.0948484,아파트주차장,51,39,25,47,26,606
95,대지마을현대홈타운3차2단지,경기도 용인시 수지구 대지로15번길 60,37.3326102,127.1143633,아파트주차장,45,43,40,28,32,605
96,포레나광교상현,경기도 용인시 수지구 수지로 17,37.3201986,127.0857095,아파트주차장,32,37,42,59,53,605
97,신정마을성지,경기도 용인시 수지구 정평로 61,37.3214227,127.0866758,아파트주차장,32,37,46,55,47,603
98,진산마을성원상떼빌아파트,경기도 용인시 수지구 진산로 24,37.3140878,127.092754,아파트주차장,36,35,42,63,30,602
99,신정마을우성,경기도 용인시 수지구 정평로 41,37.3199788,127.0861529,아파트주차장,33,37,42,56,51,602
100,우미이노스빌1차,경기도 용인시 수지구 푸른솔로 88,37.326079,127.1195378,아파트주차장,45,36,39,42,30,600
101,수지진흥아파트,경기도 용인시 수지구 풍덕천로 19,37.3189996,127.0852565,아파트주차장,33,38,41,54,52,600
102,벽산,경기도 용인시 수지구 용구대로2801번길 41,37.3343396,127.1049406,아파트주차장,54,36,32,32,24,598
103,수진마을써니벨리,경기도 용인시 수지구 손곡로 82,37.3368954,127.0936173,아파트주차장,52,39,21,45,24,593
104,수지자이아파트,경기도 용인시 수지구 성복2로 174,37.3197437,127.0682628,아파트주차장,52,47,18,35,17,589
105,죽전중앙하이츠,경기도 용인시 수지구 현암로63번길 2,37.3323438,127.1167034,아파트주차장,42,37,43,35,32,589
106,성복센트럴자이아파트,경기도 용인시 수지구 성복2로 184,37.3204319,127.0670877,아파트주차장,52,47,21,31,15,588
107,파인힐,경기도 용인시 수지구 풍덕천로172번길 19-15 ,37.3245612,127.1017952,숙박업소,27,37,51,57,36,586
108,삼환,경기도 용인시 처인구 중부대로1388번길 6-4,37.2331756,127.1976213,아파트주차장,54,44,21,21,33,584
109,용인삼환나우빌아파트,경기도 용인시 처인구 중부대로 1348,37.2336191,127.1945985,아파트주차장,46,45,26,30,36,584
110,용인김량장주공2단지,경기도 용인시 처인구 중부대로1388번길 6-14,37.2332327,127.1963404,아파트주차장,53,44,21,23,33,583
111,삼성1차,경기도 용인시 수지구 수풍로 13,37.3261767,127.0887576,아파트주차장,32,32,52,49,39,581
112,광교힐스테이트,경기도 용인시 수지구 수지로 75,37.3084294,127.0740643,아파트주차장,55,34,29,32,18,580
113,신봉동,경기도 용인시 수지구 수지로 215,37.3206332,127.0836188,관공서,33,33,42,55,44,577
114,드림랜드,경기도 용인시 기흥구 용구대로2152번길 39,37.2802117,127.1102189,아파트주차장,31,44,29,43,72,576
115,유메이드,경기도 용인시 처인구 금령로 43,37.2351129,127.20094,아파트주차장,54,42,25,15,31,574
116,성복힐스테이트1차,경기도 용인시 수지구 성복1로 91,37.3155023,127.0690598,아파트주차장,55,44,12,33,18,571
117,성복동,경기도 용인시 수지구 성복1로 100,37.3164107,127.0689606,관공서,52,45,15,34,16,569
118,신봉마을자이3차,경기도 용인시 수지구 신봉1로71번길 25,37.3207041,127.078367,아파트주차장,42,30,34,49,37,567
119,동천마을동문3차,경기도 용인시 수지구 동천로 93,37.3383055,127.0937324,아파트주차장,48,40,20,41,24,566
120,수지벽산2단지,경기도 용인시 수지구 용구대로2771번길 66,37.3355358,127.1057095,아파트주차장,52,36,28,28,22,566
121,구갈우림,경기도 용인시 기흥구 신구로42번길 15,37.2760598,127.1117054,아파트주차장,22,42,35,46,90,565
122,기흥더샵프라임뷰,경기 용인시 기흥구 구갈로 71-18,37.2816781,127.1101464,아파트주차장,36,40,29,39,59,564
123,구갈한양,경기도 용인시 기흥구 구갈로28번길 21-21,37.2787847,127.1125383,아파트주차장,25,41,37,41,82,564
124,신갈신미주,경기도 용인시 기흥구 신갈로138번길 12,37.2783974,127.107181,아파트주차장,34,37,25,47,76,563
125,광교쌍용포레듀엔1단지,경기도 용인시 수지구 상현로 27,37.3028389,127.0771536,아파트주차장,56,21,40,30,18,562
126,역북마을보성,경기도 용인시 처인구 명지로 15-33,37.2349153,127.1916129,아파트주차장,42,40,29,35,35,562
127,진산마을삼성5차아파트,경기도 용인시 수지구 진산로66번길 10,37.3163032,127.0941128,아파트주차장,30,33,40,61,37,561
128,폴라리스,경기도 용인시 처인구 금령로40번길 16-2 ,37.2334433,127.2003236,숙박업소,55,39,24,14,29,560
129,힐호텔,경기도 용인시 수지구 풍덕천로190번길 14-1,37.32513458,127.1015734,숙박업소,26,38,46,51,35,557
130,풍림고층,경기도 용인시 기흥구 신구로42번길 22,37.2756313,127.1117522,아파트주차장,22,40,36,45,88,556
131,썬스테이호텔,경기도 용인시 처인구 중부대로 1399,37.23322074,127.1998321,숙박업소,53,40,23,15,31,555
132,광교쌍용포레듀엔3단지,경기도 용인시 수지구 상현로 30-9,37.301998,127.0784092,아파트주차장,56,22,38,28,16,554
133,처인구청,경기도 용인시 처인구 금령로 50,37.2344735,127.2014077,관공서,52,39,25,15,32,553
134,메트로21,경기도 용인시 수지구 풍덕천로190번길 10 ,37.32547786,127.1017973,숙박업소,28,37,42,50,37,551
135,역북마을금강,경기도 용인시 처인구 명지로 15-29,37.2346235,127.1915123,아파트주차장,42,39,28,33,34,550
136,광교현대프레미오,경기도 용인시 수지구 수지로 41,37.3070642,127.0740607,아파트주차장,51,29,34,30,15,548
137,IMT호텔,경기도 용인시 수지구 풍덕천로190번길 13,37.32536228,127.102272,숙박업소,27,37,43,51,33,547
138,신우,경기도 용인시 처인구 중부대로1388번길 12,37.2324064,127.1975415,아파트주차장,49,44,19,20,29,547
139,동천동문6차굿모닝힐,경기도 용인시 수지구 동천로 53,37.3398297,127.0972126,아파트주차장,50,39,17,38,14,547
140,서홍마을현대효성,경기도 용인시 수지구 신봉1로 28,37.3209663,127.0819607,아파트주차장,31,31,41,50,39,541
141,동천동문5차굿모닝힐,경기도 용인시 수지구 동천로 64,37.340029,127.0958119,아파트주차장,47,39,18,40,15,540
142,G(지)호텔,경기도 용인시 수지구 풍덕천로190번길 14,37.32529766,127.1018208,숙박업소,26,36,43,51,35,540
143,리젠드호텔,경기도 용인시 수지구 풍덕천로190번길 9,37.32563246,127.1022028,숙박업소,26,37,42,50,34,538
144,호텔172st,경기도 용인시 수지구 풍덕천로172번길 19-15 ,37.3246397,127.1018356,숙박업소,25,37,45,49,32,538
145,벽산타운3단지,경기도 용인시 수지구 용구대로2801번길 16,37.3352068,127.1070112,아파트주차장,49,33,29,25,23,537
146,동천마을현대1차홈타운,경기도 용인시 수지구 수지로 487,37.3397236,127.0988942,아파트주차장,48,38,19,36,16,537
147,새터마을모아미래도,경기도 용인시 수지구 대지로 127,37.3304542,127.1220268,아파트주차장,36,28,44,42,27,535
148,유토피아모텔,경기도 용인시 수지구 풍덕천로190번길 19-1,37.32483111,127.1024666,숙박업소,26,37,44,47,31,535
149,현인마을대림이편한세상3차,경기도 용인시 수지구 탄천상로 30,37.3338963,127.1122379,아파트주차장,43,37,31,23,31,533
150,구갈한성2차,경기도 용인시 기흥구 구갈로 16,37.2762069,127.1131707,아파트주차장,20,41,35,39,86,533
151,엘지빌리지5차A단지,경기도 용인시 수지구 신봉1로 112-2,37.3264413,127.0727206,아파트주차장,36,40,34,37,17,533
152,엘지빌리지5차B단지,경기도 용인시 수지구 신봉1로 110,37.3264413,127.0727206,아파트주차장,36,40,34,37,17,533
153,홀인원,경기도 용인시 수지구 풍덕천로190번길 3-14 ,37.3259843,127.1024966,숙박업소,24,40,40,49,34,532
154,신갈삼익,경기도 용인시 기흥구 신갈로124번길 3,37.2783787,127.1062543,아파트주차장,33,36,20,46,71,532
155,광교쌍용포레듀엔 2단지,경기도 용인시 수지구 상현로 30-6,37.3016213,127.0770196,아파트주차장,54,18,38,28,19,531
156,성복자이2차,경기도 용인시 수지구 성복2로 251,37.3173486,127.0657805,아파트주차장,49,41,18,27,11,528
157,성복역 롯데캐슬 골드타운,경기도 용인시 수지구 성복2로 10,37.3173486,127.0657805,아파트주차장,49,41,18,27,11,528
158,성복자이1차,경기도 용인시 수지구 성복1로164번길 20,37.3172069,127.0653698,아파트주차장,49,41,19,26,10,528
159,벨라지오,경기도 용인시 수지구 신수로 629,37.32594029,127.1026075,숙박업소,23,40,40,49,34,527
160,Vole(볼) 호텔,경기도 용인시 수지구 신수로 623,37.3252634,127.1025521,숙박업소,23,38,43,48,33,525
161,알프스산장,경기도 용인시 수지구 신수로 625 ,37.3255698,127.1025525,숙박업소,23,38,42,49,34,525
162,테마모텔,경기도 용인시 수지구 신수로 623 ,37.3252634,127.1025521,숙박업소,23,38,43,48,33,525
163,꽃메마을한라신영프로방스,경기도 용인시 수지구 죽전로27번길 14-30,37.3217098,127.1144788,아파트주차장,41,37,31,23,32,524
164,꽃메마을현대홈타운4차3단지,경기도 용인시 수지구 죽전로 87,37.3225289,127.1177435,아파트주차장,40,38,29,29,27,524
165,원대마을한신아파트,경기도 용인시 기흥구 신갈로 102,37.276014,127.1064502,아파트주차장,28,37,20,48,79,523
166,수지 성복 효성해링턴코트,경기도 용인시 수지구 성복1로281번길 20,37.3175005,127.0653222,아파트주차장,48,40,20,26,10,522
167,성복역서희스타힐스,경기도 용인시 수지구 성복1로 80,37.3175005,127.0653222,아파트주차장,48,40,20,26,10,522
168,성복역 롯데캐슬파크나인아파트,경기도 용인시 수지구 성복1로 13,37.3175005,127.0653222,아파트주차장,48,40,20,26,10,522
169,성복역 KCC스위첸,경기도 용인시 수지구 성복1로 62,37.3175005,127.0653222,아파트주차장,48,40,20,26,10,522
170,성복아이파크,경기도 용인시 수지구 성복1로 222,37.3175005,127.0653222,아파트주차장,48,40,20,26,10,522
171,성복역 롯데캐슬 클라시엘 아파트,경기도 용인시 수지구 성복1로 35,37.3175005,127.0653222,아파트주차장,48,40,20,26,10,522
172,꽃메마을한라프로방스,경기도 용인시 수지구 죽전로 111,37.3232078,127.1194901,아파트주차장,42,35,26,33,27,521
173,M모텔,경기도 용인시 기흥구 신갈로58번길 29-21,37.2737918,127.1085275,숙박업소,21,37,28,49,83,518
174,서홍한화꿈에그린,경기도 용인시 수지구 신봉1로48번길 32,37.3233153,127.0811242,아파트주차장,29,26,47,48,32,518
175,큐 모텔,경기도 용인시 기흥구 신갈로58번길 29-18,37.27372597,127.1090069,숙박업소,21,37,29,49,80,518
176,호텔 문라이즈(Hotel Moonrise),경기도 용인시 수지구 풍덕천로190번길 26,37.32432513,127.1021081,숙박업소,24,35,43,47,33,516
177,서홍마을벽산블루밍,경기도 용인시 수지구 신봉1로48번길 45,37.324157,127.082767,아파트주차장,27,28,48,47,29,514
178,호수마을상록롯데캐슬,경기도 용인시 기흥구 동백평촌로 70,37.2795394,127.1556001,아파트주차장,40,36,24,31,36,514
179,진산마을삼성래미안7차,경기도 용인시 수지구 진산로34번길 29,37.3171128,127.0960387,아파트주차장,27,27,41,56,34,512
180,수지 진산마을 푸르지오,경기도 용인시 수지구 진산로34번길 24,37.3171128,127.0960387,아파트주차장,27,27,41,56,34,512
181,구갈가현마을신안,경기도 용인시 기흥구 관곡로 53,37.2837451,127.1122929,아파트주차장,35,35,30,34,38,511
182,엘레강스모텔,경기도 용인시 기흥구 신갈로84번길 20-17 ,37.2737919,127.1083584,숙박업소,21,36,28,49,80,511
183,꽃메마을현대홈타운4-4,경기도 용인시 수지구 푸른솔로 20,37.3216441,127.1163051,아파트주차장,39,38,28,24,29,508
184,필모텔,경기도 용인시 처인구 중부대로 1412,37.2325502,127.2009862,숙박업소,52,34,19,13,28,507
185,아스트로호텔,경기도 용인시 수지구 포은대로 479,37.32415417,127.1021993,숙박업소,24,35,41,46,31,506
186,수지스테이25,경기도 용인시 수지구 신수로 613,37.32454332,127.10266,숙박업소,24,35,41,46,30,505
187,대성여인숙,경기도 용인시 수지구 풍덕천로172번길 19-2 ,37.324039,127.101332,숙박업소,20,34,47,48,32,505
188,구갈한성1차,경기도 용인시 기흥구 기흥로 29,37.27866,127.114786,아파트주차장,18,38,37,36,77,502
189,갈현마을현대홈타운,경기도 용인시 기흥구 관곡로 16,37.2820122,127.1070063,아파트주차장,38,33,21,36,45,502
190,창원여관,경기도 용인시 처인구 중부대로 1415 ,37.2330268,127.2015171,숙박업소,50,33,22,12,29,501
191,기흥동부아파트,경기도 용인시 기흥구 구갈로28번길 32,37.276744,127.1147408,아파트주차장,15,39,38,37,81,500
192,벽산타운1단지,경기도 용인시 수지구 용구대로2771번길 68,37.3364667,127.1054931,아파트주차장,47,30,26,25,17,500
193,현인마을대림이편한세상2차,경기도 용인시 수지구 탄천상로 29,37.3344694,127.1112776,아파트주차장,40,37,28,19,26,496
194,와우(WOW),경기도 용인시 처인구 중부대로 1417-1,37.2330534,127.2017876,숙박업소,49,33,22,11,30,495
195,호수마을동보노빌리티,경기도 용인시 기흥구 동백평촌로 39,37.2821747,127.1546651,아파트주차장,34,38,20,37,37,493
196,G모텔,경기도 용인시 기흥구 신갈로58번길 29-7,37.27333733,127.1086931,숙박업소,20,34,28,46,80,492
197,기흥구청,경기도 용인시 기흥구 관곡로 95,37.2802242,127.1151398,관공서,20,39,36,31,66,492
198,동문그린,경기도 용인시 수지구 고기로45번길 58,37.3392899,127.0927274,아파트주차장,44,35,14,35,20,492
199,풍덕천동 한샘 더랜드마크,경기도 용인시 수지구 포은대로 477,37.3240079,127.1019727,아파트주차장,22,34,41,45,32,491
200,동일하이빌2단지,경기도 용인시 수지구 신봉3로11번길 10-7,37.3258281,127.0677228,아파트주차장,37,41,23,27,18,490
201,상현엘지자이,경기도 용인시 수지구 만현로133번길 33,37.3041327,127.0897095,아파트주차장,35,35,33,32,11,489
202,광교상현솔하임,경기도 용인시 수지구 상현로 6,37.3025489,127.074759,아파트주차장,50,15,34,28,20,488
203,꽃메마을아이파크2차,경기도 용인시 수지구 죽전로 121,37.3238557,127.1207011,아파트주차장,35,32,27,37,26,484
204,한일유엔아이,경기도 용인시 수지구 신봉1로48번길 29,37.3243278,127.081438,아파트주차장,25,22,47,48,29,479
205,벽산첼시빌2,경기도 용인시 수지구 성복1로 107,37.3144979,127.0663465,아파트주차장,47,37,14,22,10,479
206,백현마을동일하이빌,경기도 용인시 기흥구 동백중앙로 312,37.2798532,127.1576534,아파트주차장,33,35,25,29,36,474
207,래미안이스트팰리스2단지,경기도 용인시 수지구 동천로113번길 10,37.3364872,127.0900934,아파트주차장,38,34,16,37,25,473
208,버들치마을힐스테이트2차,경기도 용인시 수지구 성복1로164번길 13,37.3184372,127.0635799,아파트주차장,41,36,21,24,12,472
209,해든마을동문굿모닝힐,경기도 용인시 기흥구 동백죽전대로 455-10,37.2802174,127.1508744,아파트주차장,38,34,14,36,31,471
210,엘지자이1차,경기도 용인시 수지구 신봉2로 26,37.3260322,127.0782523,아파트주차장,29,26,42,39,17,470
211,호수마을서해그랑블,경기도 용인시 기흥구 동백7로 56,37.2818739,127.1574618,아파트주차장,30,36,24,32,35,465
212,역북마을신성,경기도 용인시 처인구 명지로 15-5,37.2351715,127.189674,아파트주차장,31,32,27,33,34,464
213,리오모텔,경기도 용인시 기흥구 중부대로 393-1 ,37.27286514,127.1103761,숙박업소,16,32,31,42,76,461
214,서울여관,경기도 용인시 처인구 금령로 62 ,37.2345196,127.2032339,숙박업소,43,31,24,10,27,458
215,게스트하우스포유,경기도 용인시 처인구 금령로 62,37.2345196,127.2032339,숙박업소,43,31,24,10,27,458
216,아담장,경기도 용인시 기흥구 중부대로 393 ,37.272576,127.1101633,숙박업소,16,31,31,43,74,457
217,동백동원로얄듀크,경기도 용인시 기흥구 동백죽전대로 455-17,37.2795982,127.1490963,아파트주차장,39,31,14,34,27,456
218,성복힐스테이트3차,경기도 용인시 수지구 성복2로 220,37.3210477,127.0635893,아파트주차장,39,33,22,24,13,454
219,창죽벽산첼시빌,경기도 용인시 수지구 용구대로2771번길 88,37.3372768,127.1058537,아파트주차장,41,30,20,24,16,449
220,래미안이스트팰리스3단지,경기도 용인시 수지구 동천로135번길 21,37.3338596,127.0890372,아파트주차장,34,31,19,34,26,445
221,백현마을코아루,경기도 용인시 기흥구 동백7로 80,37.2808595,127.159274,아파트주차장,30,33,25,26,36,445
